"","Code_postal","REGION","CP"
"848",72170,"Pays_de_la_Loire",72
"849",72300,"Pays_de_la_Loire",72
"850",69970,"Rhone_Alpes",69
"851",69800,"Rhone_Alpes",69
"852",69124,"Rhone_Alpes",69
"853",70280,"Franche_Comte",70
"854",70200,"Franche_Comte",70
"855",67120,"Alsace",67
"856",67320,"Alsace",67
"857",67320,"Alsace",67
"858",67320,"Alsace",67
"859",67370,"Alsace",67
"860",67170,"Alsace",67
"861",67130,"Alsace",67
"862",67170,"Alsace",67
"863",67420,"Alsace",67
"864",67160,"Alsace",67
"865",67360,"Alsace",67
"866",67120,"Alsace",67
"867",67140,"Alsace",67
"868",67710,"Alsace",67
"869",67320,"Alsace",67
"870",67240,"Alsace",67
"871",67110,"Alsace",67
"872",67500,"Alsace",67
"873",67980,"Alsace",67
"874",67360,"Alsace",67
"875",67230,"Alsace",67
"876",67250,"Alsace",67
"877",67270,"Alsace",67
"878",67600,"Alsace",67
"879",67880,"Alsace",67
"880",67220,"Alsace",67
"881",67510,"Alsace",67
"882",67140,"Alsace",67
"883",67470,"Alsace",67
"884",67130,"Alsace",67
"885",67330,"Alsace",67
"886",67360,"Alsace",67
"887",67330,"Alsace",67
"888",67170,"Alsace",67
"889",67350,"Alsace",67
"890",67420,"Alsace",67
"891",67420,"Alsace",67
"892",67320,"Alsace",67
"893",67110,"Alsace",67
"894",67340,"Alsace",67
"895",67160,"Alsace",67
"896",67270,"Alsace",67
"897",67310,"Alsace",67
"898",67560,"Alsace",67
"899",67570,"Alsace",67
"900",67420,"Alsace",67
"901",1290,"Rhone_Alpes",1
"902",1750,"Rhone_Alpes",1
"903",1330,"Rhone_Alpes",1
"904",1310,"Rhone_Alpes",1
"905",1150,"Rhone_Alpes",1
"906",1150,"Rhone_Alpes",1
"907",1480,"Rhone_Alpes",1
"908",1470,"Rhone_Alpes",1
"909",1190,"Rhone_Alpes",1
"910",1420,"Rhone_Alpes",1
"911",1660,"Rhone_Alpes",1
"912",1330,"Rhone_Alpes",1
"913",1800,"Rhone_Alpes",1
"914",1260,"Rhone_Alpes",1
"915",1300,"Rhone_Alpes",1
"916",2300,"Picardie",2
"917",2240,"Picardie",2
"918",2320,"Picardie",2
"919",2290,"Picardie",2
"920",2200,"Picardie",2
"921",2480,"Picardie",2
"922",2480,"Picardie",2
"923",2250,"Picardie",2
"924",2580,"Picardie",2
"925",2270,"Picardie",2
"926",2700,"Picardie",2
"927",2330,"Picardie",2
"928",2330,"Picardie",2
"929",2330,"Picardie",2
"930",2420,"Picardie",2
"931",2440,"Picardie",2
"932",2450,"Picardie",2
"933",2200,"Picardie",2
"934",2420,"Picardie",2
"935",2400,"Picardie",2
"936",2870,"Picardie",2
"937",2810,"Picardie",2
"938",2270,"Picardie",2
"939",2400,"Picardie",2
"940",2000,"Picardie",2
"941",2360,"Picardie",2
"942",2810,"Picardie",2
"943",2880,"Picardie",2
"944",2680,"Picardie",2
"945",2600,"Picardie",2
"946",2380,"Picardie",2
"947",2380,"Picardie",2
"948",2130,"Picardie",2
"949",2800,"Picardie",2
"950",2200,"Picardie",2
"951",2850,"Picardie",2
"952",2220,"Picardie",2
"953",2380,"Picardie",2
"954",2870,"Picardie",2
"955",2650,"Picardie",2
"956",2310,"Picardie",2
"957",2880,"Picardie",2
"958",2220,"Picardie",2
"959",2360,"Picardie",2
"960",2470,"Picardie",2
"961",2600,"Picardie",2
"962",2600,"Picardie",2
"963",2210,"Picardie",2
"964",2290,"Picardie",2
"965",2540,"Picardie",2
"966",2690,"Picardie",2
"967",2590,"Picardie",2
"968",2190,"Picardie",2
"969",2130,"Picardie",2
"970",2460,"Picardie",2
"971",2450,"Picardie",2
"972",2000,"Picardie",2
"973",2260,"Picardie",2
"974",2110,"Picardie",2
"975",2110,"Picardie",2
"976",2590,"Picardie",2
"977",2870,"Picardie",2
"978",2230,"Picardie",2
"979",2700,"Picardie",2
"980",2260,"Picardie",2
"981",2810,"Picardie",2
"982",2430,"Picardie",2
"983",2360,"Picardie",2
"984",2160,"Picardie",2
"985",2510,"Picardie",2
"986",2480,"Picardie",2
"987",2810,"Picardie",2
"988",2600,"Picardie",2
"989",2380,"Picardie",2
"990",2160,"Picardie",2
"991",2160,"Picardie",2
"992",2160,"Picardie",2
"993",2160,"Picardie",2
"994",2350,"Picardie",2
"995",2800,"Picardie",2
"996",2350,"Picardie",2
"997",2840,"Picardie",2
"998",2120,"Picardie",2
"999",2470,"Picardie",2
"1000",2000,"Picardie",2
"1001",81150,"Midi_Pyrenees",81
"1002",81120,"Midi_Pyrenees",81
"1003",81500,"Midi_Pyrenees",81
"1004",81600,"Midi_Pyrenees",81
"1005",81700,"Midi_Pyrenees",81
"1006",81170,"Midi_Pyrenees",81
"1007",81190,"Midi_Pyrenees",81
"1008",81270,"Midi_Pyrenees",81
"1009",81120,"Midi_Pyrenees",81
"1010",81230,"Midi_Pyrenees",81
"1011",81110,"Midi_Pyrenees",81
"1012",81150,"Midi_Pyrenees",81
"1013",81220,"Midi_Pyrenees",81
"1014",81260,"Midi_Pyrenees",81
"1015",81500,"Midi_Pyrenees",81
"1016",81310,"Midi_Pyrenees",81
"1017",81130,"Midi_Pyrenees",81
"1018",81110,"Midi_Pyrenees",81
"1019",81130,"Midi_Pyrenees",81
"1020",81440,"Midi_Pyrenees",81
"1021",81700,"Midi_Pyrenees",81
"1022",81470,"Midi_Pyrenees",81
"1023",81800,"Midi_Pyrenees",81
"1024",81800,"Midi_Pyrenees",81
"1025",81120,"Midi_Pyrenees",81
"1026",81500,"Midi_Pyrenees",81
"1027",81210,"Midi_Pyrenees",81
"1028",82160,"Midi_Pyrenees",82
"1029",82120,"Midi_Pyrenees",82
"1030",82110,"Midi_Pyrenees",82
"1031",82110,"Midi_Pyrenees",82
"1032",82400,"Midi_Pyrenees",82
"1033",82220,"Midi_Pyrenees",82
"1034",82330,"Midi_Pyrenees",82
"1035",83630,"PACA",83
"1036",83330,"PACA",83
"1037",83570,"PACA",83
"1038",83420,"PACA",83
"1039",83210,"PACA",83
"1040",83830,"PACA",83
"1041",83340,"PACA",83
"1042",83920,"PACA",83
"1043",83220,"PACA",83
"1044",83560,"PACA",83
"1045",83110,"PACA",83
"1046",83210,"PACA",83
"1047",83510,"PACA",83
"1048",84400,"PACA",84
"1049",84220,"PACA",84
"1050",84340,"PACA",84
"1051",84750,"PACA",84
"1052",84510,"PACA",84
"1053",84350,"PACA",84
"1054",84160,"PACA",84
"1055",84600,"PACA",84
"1056",84360,"PACA",84
"1057",84170,"PACA",84
"1058",84160,"PACA",84
"1059",84110,"PACA",84
"1060",84600,"PACA",84
"1061",84400,"PACA",84
"1062",84240,"PACA",84
"1063",84190,"PACA",84
"1064",84210,"PACA",84
"1065",85430,"Pays_de_la_Loire",85
"1066",85320,"Pays_de_la_Loire",85
"1067",85530,"Pays_de_la_Loire",85
"1068",85410,"Pays_de_la_Loire",85
"1069",85410,"Pays_de_la_Loire",85
"1070",85450,"Pays_de_la_Loire",85
"1071",85110,"Pays_de_la_Loire",85
"1072",85590,"Pays_de_la_Loire",85
"1073",85800,"Pays_de_la_Loire",85
"1074",85540,"Pays_de_la_Loire",85
"1075",79290,"Poitou_Charente",79
"1076",79290,"Poitou_Charente",79
"1077",79320,"Poitou_Charente",79
"1078",79360,"Poitou_Charente",79
"1079",79360,"Poitou_Charente",79
"1080",79700,"Poitou_Charente",79
"1081",79700,"Poitou_Charente",79
"1082",79700,"Poitou_Charente",79
"1083",79800,"Poitou_Charente",79
"1084",79510,"Poitou_Charente",79
"1085",79410,"Poitou_Charente",79
"1086",79270,"Poitou_Charente",79
"1087",79400,"Poitou_Charente",79
"1088",79160,"Poitou_Charente",79
"1089",79110,"Poitou_Charente",79
"1090",79110,"Poitou_Charente",79
"1091",79380,"Poitou_Charente",79
"1092",79330,"Poitou_Charente",79
"1093",79360,"Poitou_Charente",79
"1094",79220,"Poitou_Charente",79
"1095",79120,"Poitou_Charente",79
"1096",79110,"Poitou_Charente",79
"1097",79100,"Poitou_Charente",79
"1098",79100,"Poitou_Charente",79
"1099",79360,"Poitou_Charente",79
"1100",79210,"Poitou_Charente",79
"1101",27520,"Normandie",27
"1102",27350,"Normandie",27
"1103",27300,"Normandie",27
"1104",27210,"Normandie",27
"1105",27490,"Normandie",27
"1106",27110,"Normandie",27
"1107",27110,"Normandie",27
"1108",27800,"Normandie",27
"1109",27120,"Normandie",27
"1110",27190,"Normandie",27
"1111",27170,"Normandie",27
"1112",27170,"Normandie",27
"1113",27120,"Normandie",27
"1114",27930,"Normandie",27
"1115",27220,"Normandie",27
"1116",30320,"Languedoc",30
"1117",30360,"Languedoc",30
"1118",30131,"Languedoc",30
"1119",30130,"Languedoc",30
"1120",30500,"Languedoc",30
"1121",30630,"Languedoc",30
"1122",30210,"Languedoc",30
"1123",30360,"Languedoc",30
"1124",30200,"Languedoc",30
"1125",30140,"Languedoc",30
"1126",30560,"Languedoc",30
"1127",30360,"Languedoc",30
"1128",30360,"Languedoc",30
"1129",30430,"Languedoc",30
"1130",30350,"Languedoc",30
"1131",30270,"Languedoc",30
"1132",30440,"Languedoc",30
"1133",30126,"Languedoc",30
"1134",30330,"Languedoc",30
"1135",30440,"Languedoc",30
"1136",30520,"Languedoc",30
"1137",30130,"Languedoc",30
"1138",30430,"Languedoc",30
"1139",30340,"Languedoc",30
"1140",30440,"Languedoc",30
"1141",30140,"Languedoc",30
"1142",30700,"Languedoc",30
"1143",30340,"Languedoc",30
"1144",30150,"Languedoc",30
"1145",30350,"Languedoc",30
"1146",30460,"Languedoc",30
"1147",30126,"Languedoc",30
"1148",30600,"Languedoc",30
"1149",30200,"Languedoc",30
"1150",30210,"Languedoc",30
"1151",30600,"Languedoc",30
"1152",30350,"Languedoc",30
"1153",31550,"Midi_Pyrenees",31
"1154",31280,"Midi_Pyrenees",31
"1155",31230,"Midi_Pyrenees",31
"1156",31160,"Midi_Pyrenees",31
"1157",31440,"Midi_Pyrenees",31
"1158",31440,"Midi_Pyrenees",31
"1159",31140,"Midi_Pyrenees",31
"1160",31190,"Midi_Pyrenees",31
"1161",31460,"Midi_Pyrenees",31
"1162",31260,"Midi_Pyrenees",31
"1163",31360,"Midi_Pyrenees",31
"1164",31320,"Midi_Pyrenees",31
"1165",31440,"Midi_Pyrenees",31
"1166",31110,"Midi_Pyrenees",31
"1167",31510,"Midi_Pyrenees",31
"1168",31360,"Midi_Pyrenees",31
"1169",31290,"Midi_Pyrenees",31
"1170",31450,"Midi_Pyrenees",31
"1171",31590,"Midi_Pyrenees",31
"1172",31340,"Midi_Pyrenees",31
"1173",31440,"Midi_Pyrenees",31
"1174",31420,"Midi_Pyrenees",31
"1175",31150,"Midi_Pyrenees",31
"1176",30960,"Languedoc",30
"1177",30190,"Languedoc",30
"1178",30580,"Languedoc",30
"1179",30200,"Languedoc",30
"1180",30500,"Languedoc",30
"1181",30940,"Languedoc",30
"1182",31370,"Midi_Pyrenees",31
"1183",31340,"Midi_Pyrenees",31
"1184",31420,"Midi_Pyrenees",31
"1185",31330,"Midi_Pyrenees",31
"1186",31390,"Midi_Pyrenees",31
"1187",31540,"Midi_Pyrenees",31
"1188",31410,"Midi_Pyrenees",31
"1189",31350,"Midi_Pyrenees",31
"1190",31560,"Midi_Pyrenees",31
"1191",31190,"Midi_Pyrenees",31
"1192",31480,"Midi_Pyrenees",31
"1193",31480,"Midi_Pyrenees",31
"1194",31530,"Midi_Pyrenees",31
"1195",29670,"Bretagne",29
"1196",30510,"Languedoc",30
"1197",30110,"Languedoc",30
"1198",30250,"Languedoc",30
"1199",30260,"Languedoc",30
"1200",27330,"Normandie",27
"1201",38320,"Rhone_Alpes",38
"1202",38500,"Rhone_Alpes",38
"1203",38260,"Rhone_Alpes",38
"1204",38560,"Rhone_Alpes",38
"1205",38150,"Rhone_Alpes",38
"1206",38580,"Rhone_Alpes",38
"1207",38300,"Rhone_Alpes",38
"1208",38570,"Rhone_Alpes",38
"1209",38300,"Rhone_Alpes",38
"1210",38850,"Rhone_Alpes",38
"1211",38220,"Rhone_Alpes",38
"1212",38710,"Rhone_Alpes",38
"1213",38250,"Rhone_Alpes",38
"1214",38790,"Rhone_Alpes",38
"1215",38380,"Rhone_Alpes",38
"1216",38300,"Rhone_Alpes",38
"1217",38780,"Rhone_Alpes",38
"1218",38600,"Rhone_Alpes",38
"1219",38650,"Rhone_Alpes",38
"1220",38450,"Rhone_Alpes",38
"1221",38118,"Rhone_Alpes",38
"1222",38750,"Rhone_Alpes",38
"1223",38280,"Rhone_Alpes",38
"1224",38350,"Rhone_Alpes",38
"1225",38270,"Rhone_Alpes",38
"1226",38220,"Rhone_Alpes",38
"1227",38690,"Rhone_Alpes",38
"1228",38260,"Rhone_Alpes",38
"1229",38240,"Rhone_Alpes",38
"1230",38930,"Rhone_Alpes",38
"1231",38210,"Rhone_Alpes",38
"1232",38860,"Rhone_Alpes",38
"1233",38122,"Rhone_Alpes",38
"1234",38350,"Rhone_Alpes",38
"1235",38770,"Rhone_Alpes",38
"1236",38260,"Rhone_Alpes",38
"1237",38470,"Rhone_Alpes",38
"1238",38360,"Rhone_Alpes",38
"1239",38460,"Rhone_Alpes",38
"1240",38260,"Rhone_Alpes",38
"1241",38270,"Rhone_Alpes",38
"1242",38320,"Rhone_Alpes",38
"1243",38260,"Rhone_Alpes",38
"1244",38340,"Rhone_Alpes",38
"1245",38480,"Rhone_Alpes",38
"1246",38680,"Rhone_Alpes",38
"1247",38120,"Rhone_Alpes",38
"1248",38350,"Rhone_Alpes",38
"1249",38140,"Rhone_Alpes",38
"1250",38140,"Rhone_Alpes",38
"1251",38680,"Rhone_Alpes",38
"1252",38121,"Rhone_Alpes",38
"1253",38650,"Rhone_Alpes",38
"1254",38550,"Rhone_Alpes",38
"1255",38160,"Rhone_Alpes",38
"1256",38620,"Rhone_Alpes",38
"1257",38500,"Rhone_Alpes",38
"1258",38370,"Rhone_Alpes",38
"1259",38110,"Rhone_Alpes",38
"1260",38470,"Rhone_Alpes",38
"1261",38840,"Rhone_Alpes",38
"1262",38220,"Rhone_Alpes",38
"1263",38134,"Rhone_Alpes",38
"1264",38840,"Rhone_Alpes",38
"1265",38480,"Rhone_Alpes",38
"1266",38500,"Rhone_Alpes",38
"1267",38660,"Rhone_Alpes",38
"1268",38350,"Rhone_Alpes",38
"1269",38160,"Rhone_Alpes",38
"1270",38200,"Rhone_Alpes",38
"1271",38119,"Rhone_Alpes",38
"1272",38510,"Rhone_Alpes",38
"1273",38700,"Rhone_Alpes",38
"1274",38360,"Rhone_Alpes",38
"1275",38290,"Rhone_Alpes",38
"1276",38440,"Rhone_Alpes",38
"1277",38780,"Rhone_Alpes",38
"1278",38460,"Rhone_Alpes",38
"1279",38300,"Rhone_Alpes",38
"1280",38350,"Rhone_Alpes",38
"1281",38570,"Rhone_Alpes",38
"1282",38110,"Rhone_Alpes",38
"1283",38300,"Rhone_Alpes",38
"1284",38730,"Rhone_Alpes",38
"1285",39500,"Franche_Comte",39
"1286",39120,"Franche_Comte",39
"1287",39270,"Franche_Comte",39
"1288",39200,"Franche_Comte",39
"1289",39800,"Franche_Comte",39
"1290",39320,"Franche_Comte",39
"1291",39140,"Franche_Comte",39
"1292",39130,"Franche_Comte",39
"1293",39150,"Franche_Comte",39
"1294",39110,"Franche_Comte",39
"1295",39270,"Franche_Comte",39
"1296",39120,"Franche_Comte",39
"1297",39230,"Franche_Comte",39
"1298",39570,"Franche_Comte",39
"1299",39380,"Franche_Comte",39
"1300",39100,"Franche_Comte",39
"1301",67530,"Alsace",67
"1302",67220,"Alsace",67
"1303",67160,"Alsace",67
"1304",67260,"Alsace",67
"1305",67300,"Alsace",67
"1306",67130,"Alsace",67
"1307",67140,"Alsace",67
"1308",67470,"Alsace",67
"1309",67350,"Alsace",67
"1310",67220,"Alsace",67
"1311",67430,"Alsace",67
"1312",67430,"Alsace",67
"1313",67340,"Alsace",67
"1314",67340,"Alsace",67
"1315",67370,"Alsace",67
"1316",67290,"Alsace",67
"1317",67290,"Alsace",67
"1318",67590,"Alsace",67
"1319",67470,"Alsace",67
"1320",67130,"Alsace",67
"1321",67160,"Alsace",67
"1322",67820,"Alsace",67
"1323",67270,"Alsace",67
"1324",68210,"Alsace",68
"1325",68410,"Alsace",68
"1326",68770,"Alsace",68
"1327",68280,"Alsace",68
"1328",68280,"Alsace",68
"1329",68320,"Alsace",68
"1330",68130,"Alsace",68
"1331",68220,"Alsace",68
"1332",68390,"Alsace",68
"1333",68320,"Alsace",68
"1334",68630,"Alsace",68
"1335",68500,"Alsace",68
"1336",68210,"Alsace",68
"1337",68480,"Alsace",68
"1338",68380,"Alsace",68
"1339",68210,"Alsace",68
"1340",68480,"Alsace",68
"1341",68600,"Alsace",68
"1342",68480,"Alsace",68
"1343",68210,"Alsace",68
"1344",68440,"Alsace",68
"1345",68320,"Alsace",68
"1346",68690,"Alsace",68
"1347",68600,"Alsace",68
"1348",68210,"Alsace",68
"1349",68720,"Alsace",68
"1350",68130,"Alsace",68
"1351",68500,"Alsace",68
"1352",68240,"Alsace",68
"1353",68480,"Alsace",68
"1354",68220,"Alsace",68
"1355",68910,"Alsace",68
"1356",68610,"Alsace",68
"1357",68800,"Alsace",68
"1358",68220,"Alsace",68
"1359",68660,"Alsace",68
"1360",68280,"Alsace",68
"1361",68140,"Alsace",68
"1362",68210,"Alsace",68
"1363",68550,"Alsace",68
"1364",68290,"Alsace",68
"1365",68380,"Alsace",68
"1366",68470,"Alsace",68
"1367",68640,"Alsace",68
"1368",68220,"Alsace",68
"1369",68127,"Alsace",68
"1370",68680,"Alsace",68
"1371",68127,"Alsace",68
"1372",68830,"Alsace",68
"1373",68340,"Alsace",68
"1374",68300,"Alsace",68
"1375",68390,"Alsace",68
"1376",68290,"Alsace",68
"1377",68210,"Alsace",68
"1378",68310,"Alsace",68
"1379",68130,"Alsace",68
"1380",68210,"Alsace",68
"1381",68340,"Alsace",68
"1382",69250,"Rhone_Alpes",69
"1383",69480,"Rhone_Alpes",69
"1384",69360,"Rhone_Alpes",69
"1385",69360,"Rhone_Alpes",69
"1386",69001,"Rhone_Alpes",69
"1387",70210,"Franche_Comte",70
"1388",65230,"Midi_Pyrenees",65
"1389",65100,"Midi_Pyrenees",65
"1390",65240,"Midi_Pyrenees",65
"1391",65190,"Midi_Pyrenees",65
"1392",65320,"Midi_Pyrenees",65
"1393",65240,"Midi_Pyrenees",65
"1394",65200,"Midi_Pyrenees",65
"1395",65200,"Midi_Pyrenees",65
"1396",65100,"Midi_Pyrenees",65
"1397",65230,"Midi_Pyrenees",65
"1398",65250,"Midi_Pyrenees",65
"1399",65100,"Midi_Pyrenees",65
"1400",65190,"Midi_Pyrenees",65
"1401",2820,"Picardie",2
"1402",2440,"Picardie",2
"1403",2400,"Picardie",2
"1404",2250,"Picardie",2
"1405",2220,"Picardie",2
"1406",2160,"Picardie",2
"1407",2470,"Picardie",2
"1408",2250,"Picardie",2
"1409",2100,"Picardie",2
"1410",2880,"Picardie",2
"1411",2270,"Picardie",2
"1412",2290,"Picardie",2
"1413",2120,"Picardie",2
"1414",2860,"Picardie",2
"1415",2860,"Picardie",2
"1416",2210,"Picardie",2
"1417",2360,"Picardie",2
"1418",2840,"Picardie",2
"1419",2000,"Picardie",2
"1420",2270,"Picardie",2
"1421",2240,"Picardie",2
"1422",2860,"Picardie",2
"1423",2200,"Picardie",2
"1424",2490,"Picardie",2
"1425",2380,"Picardie",2
"1426",2270,"Picardie",2
"1427",2110,"Picardie",2
"1428",2120,"Picardie",2
"1429",2300,"Picardie",2
"1430",2360,"Picardie",2
"1431",2110,"Picardie",2
"1432",2290,"Picardie",2
"1433",2850,"Picardie",2
"1434",2240,"Picardie",2
"1435",2140,"Picardie",2
"1436",2120,"Picardie",2
"1437",2130,"Picardie",2
"1438",2160,"Picardie",2
"1439",2100,"Picardie",2
"1440",2290,"Picardie",2
"1441",2250,"Picardie",2
"1442",2210,"Picardie",2
"1443",2300,"Picardie",2
"1444",2580,"Picardie",2
"1445",2140,"Picardie",2
"1446",2800,"Picardie",2
"1447",2490,"Picardie",2
"1448",2640,"Picardie",2
"1449",2000,"Picardie",2
"1450",2690,"Picardie",2
"1451",2120,"Picardie",2
"1452",2290,"Picardie",2
"1453",2200,"Picardie",2
"1454",2160,"Picardie",2
"1455",2490,"Picardie",2
"1456",2380,"Picardie",2
"1457",2350,"Picardie",2
"1458",2540,"Picardie",2
"1459",2160,"Picardie",2
"1460",2340,"Picardie",2
"1461",2140,"Picardie",2
"1462",2860,"Picardie",2
"1463",2320,"Picardie",2
"1464",3380,"Auvergne",3
"1465",3460,"Auvergne",3
"1466",3330,"Auvergne",3
"1467",3130,"Auvergne",3
"1468",3360,"Auvergne",3
"1469",3500,"Auvergne",3
"1470",3350,"Auvergne",3
"1471",3600,"Auvergne",3
"1472",3340,"Auvergne",3
"1473",3800,"Auvergne",3
"1474",3140,"Auvergne",3
"1475",3510,"Auvergne",3
"1476",3210,"Auvergne",3
"1477",3140,"Auvergne",3
"1478",3230,"Auvergne",3
"1479",3160,"Auvergne",3
"1480",3240,"Auvergne",3
"1481",3300,"Auvergne",3
"1482",3300,"Auvergne",3
"1483",3140,"Auvergne",3
"1484",3160,"Auvergne",3
"1485",3250,"Auvergne",3
"1486",3130,"Auvergne",3
"1487",3360,"Auvergne",3
"1488",3410,"Auvergne",3
"1489",3500,"Auvergne",3
"1490",3350,"Auvergne",3
"1491",3320,"Auvergne",3
"1492",3230,"Auvergne",3
"1493",3600,"Auvergne",3
"1494",3370,"Auvergne",3
"1495",3130,"Auvergne",3
"1496",3340,"Auvergne",3
"1497",3800,"Auvergne",3
"1498",3100,"Auvergne",3
"1499",3150,"Auvergne",3
"1500",3170,"Auvergne",3
"1501",79310,"Poitou_Charente",79
"1502",79500,"Poitou_Charente",79
"1503",79170,"Poitou_Charente",79
"1504",79800,"Poitou_Charente",79
"1505",79340,"Poitou_Charente",79
"1506",79420,"Poitou_Charente",79
"1507",80560,"Picardie",80
"1508",80150,"Picardie",80
"1509",80690,"Picardie",80
"1510",80250,"Picardie",80
"1511",80470,"Picardie",80
"1512",80270,"Picardie",80
"1513",80000,"Picardie",80
"1514",80470,"Picardie",80
"1515",80140,"Picardie",80
"1516",80910,"Picardie",80
"1517",80200,"Picardie",80
"1518",80800,"Picardie",80
"1519",80110,"Picardie",80
"1520",80560,"Picardie",80
"1521",80700,"Picardie",80
"1522",80260,"Picardie",80
"1523",80770,"Picardie",80
"1524",80170,"Picardie",80
"1525",80160,"Picardie",80
"1526",88260,"Lorraine",88
"1527",88260,"Lorraine",88
"1528",88500,"Lorraine",88
"1529",88170,"Lorraine",88
"1530",88110,"Lorraine",88
"1531",88130,"Lorraine",88
"1532",88520,"Lorraine",88
"1533",88450,"Lorraine",88
"1534",88630,"Lorraine",88
"1535",88100,"Lorraine",88
"1536",88700,"Lorraine",88
"1537",88170,"Lorraine",88
"1538",88150,"Lorraine",88
"1539",88530,"Lorraine",88
"1540",88130,"Lorraine",88
"1541",88140,"Lorraine",88
"1542",88600,"Lorraine",88
"1543",88110,"Lorraine",88
"1544",88430,"Lorraine",88
"1545",88600,"Lorraine",88
"1546",88240,"Lorraine",88
"1547",88520,"Lorraine",88
"1548",88130,"Lorraine",88
"1549",89800,"Bourgogne",89
"1550",89110,"Bourgogne",89
"1551",89450,"Bourgogne",89
"1552",89400,"Bourgogne",89
"1553",89116,"Bourgogne",89
"1554",89710,"Bourgogne",89
"1555",89630,"Bourgogne",89
"1556",89520,"Bourgogne",89
"1557",89130,"Bourgogne",89
"1558",89570,"Bourgogne",89
"1559",89200,"Bourgogne",89
"1560",89440,"Bourgogne",89
"1561",89660,"Bourgogne",89
"1562",89560,"Bourgogne",89
"1563",89400,"Bourgogne",89
"1564",89330,"Bourgogne",89
"1565",89110,"Bourgogne",89
"1566",89140,"Bourgogne",89
"1567",89200,"Bourgogne",89
"1568",89630,"Bourgogne",89
"1569",89230,"Bourgogne",89
"1570",89100,"Bourgogne",89
"1571",89450,"Bourgogne",89
"1572",89160,"Bourgogne",89
"1573",89140,"Bourgogne",89
"1574",89520,"Bourgogne",89
"1575",89130,"Bourgogne",89
"1576",89580,"Bourgogne",89
"1577",89340,"Bourgogne",89
"1578",89240,"Bourgogne",89
"1579",89340,"Bourgogne",89
"1580",97670,"0",97
"1581",97600,"0",97
"1582",97630,"0",97
"1583",98786,"0",98
"1584",98761,"0",98
"1585",98790,"0",98
"1586",98790,"0",98
"1587",98706,"0",98
"1588",98708,"0",98
"1589",98731,"0",98
"1590",98731,"0",98
"1591",98790,"0",98
"1592",98732,"0",98
"1593",98728,"0",98
"1594",98729,"0",98
"1595",98742,"0",98
"1596",98796,"0",98
"1597",98788,"0",98
"1598",98735,"0",98
"1599",98850,"0",98
"1600",98821,"0",98
"1601",27220,"Normandie",27
"1602",27310,"Normandie",27
"1603",27480,"Normandie",27
"1604",27800,"Normandie",27
"1605",27520,"Normandie",27
"1606",27270,"Normandie",27
"1607",27490,"Normandie",27
"1608",27300,"Normandie",27
"1609",27110,"Normandie",27
"1610",27120,"Normandie",27
"1611",27150,"Normandie",27
"1612",27240,"Normandie",27
"1613",27240,"Normandie",27
"1614",27510,"Normandie",27
"1615",27630,"Normandie",27
"1616",27350,"Normandie",27
"1617",27150,"Normandie",27
"1618",27190,"Normandie",27
"1619",27760,"Normandie",27
"1620",27220,"Normandie",27
"1621",27140,"Normandie",27
"1622",27560,"Normandie",27
"1623",27930,"Normandie",27
"1624",27700,"Normandie",27
"1625",27600,"Normandie",27
"1626",27910,"Normandie",27
"1627",27570,"Normandie",27
"1628",27370,"Normandie",27
"1629",27250,"Normandie",27
"1630",27350,"Normandie",27
"1631",27190,"Normandie",27
"1632",27800,"Normandie",27
"1633",27300,"Normandie",27
"1634",27460,"Normandie",27
"1635",27110,"Normandie",27
"1636",27340,"Normandie",27
"1637",27300,"Normandie",27
"1638",27190,"Normandie",27
"1639",27650,"Normandie",27
"1640",27440,"Normandie",27
"1641",27510,"Normandie",27
"1642",27400,"Normandie",27
"1643",27730,"Normandie",27
"1644",27560,"Normandie",27
"1645",27910,"Normandie",27
"1646",27400,"Normandie",27
"1647",27300,"Normandie",27
"1648",27500,"Normandie",27
"1649",27510,"Normandie",27
"1650",27610,"Normandie",27
"1651",27350,"Normandie",27
"1652",27270,"Normandie",27
"1653",27300,"Normandie",27
